hours,project,year,month,date,timestamp,week,learning
2.0,learning,2019,6,18,2019-06-18,50,computer-vision
1.0,admin,2019,6,18,2019-06-18,50,others
0.5,geospatial-4,2019,6,18,2019-06-18,50,others
3.0,project-8,2019,6,18,2019-06-18,50,geospatial
2.0,project-8,2019,6,19,2019-06-19,50,project-mgt
0.5,project-7,2019,6,19,2019-06-19,50,project-scoping
3.0,project-8,2019,6,19,2019-06-19,50,project-mgt
3.0,project-10,2019,6,19,2019-06-19,50,geospatial
2.0,project-10,2019,6,19,2019-06-19,50,geospatial
0.5,geospatial-1,2019,6,20,2019-06-20,50,project-mgt
1.0,admin,2019,6,20,2019-06-20,50,others
6.0,project-8,2019,6,20,2019-06-20,50,project-mgt
3.0,project-10,2019,6,20,2019-06-20,50,geospatial
4.0,project-8,2019,6,21,2019-06-21,50,project-mgt
4.0,project-10,2019,6,21,2019-06-21,50,geospatial
3.0,geospatial-1,2019,6,21,2019-06-21,50,web-dev
0.5,internal,2019,6,21,2019-06-21,50,storytelling
0.5,learning,2019,6,21,2019-06-21,50,data-viz
2.0,project-10,2019,6,22,2019-06-22,50,geospatial
3.0,project-8,2019,6,24,2019-06-24,51,project-mgt
2.0,geospatial-1,2019,6,24,2019-06-24,51,web-dev
1.0,project-8,2019,6,24,2019-06-24,51,geospatial
2.0,project-10,2019,6,24,2019-06-24,51,geospatial
1.0,admin,2019,6,24,2019-06-24,51,others
1.0,admin,2019,6,24,2019-06-24,51,others
2.0,geospatial-1,2019,6,25,2019-06-25,51,web-dev
4.0,project-8,2019,6,25,2019-06-25,51,geospatial
2.0,project-10,2019,6,25,2019-06-25,51,geospatial
0.5,admin,2019,6,25,2019-06-25,51,others
1.0,bizdev,2019,6,26,2019-06-26,51,big-query
1.5,geospatial-1,2019,6,26,2019-06-26,51,geospatial
0.25,internal,2019,6,26,2019-06-26,51,storytelling
2.0,project-8,2019,6,26,2019-06-26,51,project-mgt
0.5,bizdev,2019,6,26,2019-06-26,51,others
4.0,geospatial-1,2019,6,26,2019-06-26,51,web-dev
4.0,project-10,2019,6,27,2019-06-27,51,geospatial
2.0,project-8,2019,6,27,2019-06-27,51,geospatial
0.5,admin,2019,6,27,2019-06-27,51,others
1.0,project-10,2019,6,27,2019-06-27,51,project-mgt
1.0,geospatial-7,2019,6,28,2019-06-28,51,others
1.0,learning,2019,6,28,2019-06-28,51,data-viz
2.0,project-8,2019,6,28,2019-06-28,51,project-mgt
4.0,project-10,2019,6,28,2019-06-28,51,geospatial
0.5,internal,2019,6,28,2019-06-28,51,storytelling
0.95,admin,2019,7,1,2019-07-01,52,others
0.5,admin,2019,7,1,2019-07-01,52,others
0.5,project-10,2019,7,1,2019-07-01,52,project-mgt
0.68,geospatial-1,2019,7,1,2019-07-01,52,product-strategy
0.9,admin,2019,7,1,2019-07-01,52,others
0.78,project-10,2019,7,1,2019-07-01,52,project-mgt
0.22,project-8,2019,7,1,2019-07-01,52,geospatial
1.88,geospatial-5,2019,7,1,2019-07-01,52,product-strategy
1.17,project-8,2019,7,1,2019-07-01,52,project-mgt
1.15,project-10,2019,7,1,2019-07-01,52,geospatial
0.47,admin,2019,7,1,2019-07-01,52,others
4.88,project-10,2019,7,2,2019-07-02,52,project-mgt
0.25,internal,2019,7,2,2019-07-02,52,storytelling
0.53,project-8,2019,7,2,2019-07-02,52,project-mgt
1.02,internal,2019,7,2,2019-07-02,52,storytelling
1.2,project-10,2019,7,2,2019-07-02,52,project-mgt
0.5,project-8,2019,7,2,2019-07-02,52,project-mgt
1.13,geospatial-8,2019,7,2,2019-07-02,52,project-scoping
3.0,project-8,2019,7,2,2019-07-02,52,project-mgt
3.13,project-8,2019,7,3,2019-07-03,52,project-mgt
1.33,geospatial-5,2019,7,3,2019-07-03,52,product-strategy
1.03,geospatial-5,2019,7,3,2019-07-03,52,product-strategy
0.5,project-10,2019,7,3,2019-07-03,52,geospatial
0.62,project-10,2019,7,3,2019-07-03,52,geospatial
1.5,geospatial-1,2019,7,3,2019-07-03,52,product-strategy
0.63,internal,2019,7,3,2019-07-03,52,storytelling
1.57,project-8,2019,7,4,2019-07-04,52,project-mgt
2.5,bizdev,2019,7,4,2019-07-04,52,project-scoping
0.47,project-8,2019,7,4,2019-07-04,52,project-mgt
1.87,geospatial-5,2019,7,4,2019-07-04,52,product-strategy
2.78,geospatial-5,2019,7,4,2019-07-04,52,product-strategy
1.0,admin,2019,7,5,2019-07-05,52,others
0.52,admin,2019,7,5,2019-07-05,52,others
0.98,geospatial-5,2019,7,5,2019-07-05,52,product-strategy
0.72,admin,2019,7,5,2019-07-05,52,others
1.98,project-10,2019,7,5,2019-07-05,52,project-mgt
0.85,internal,2019,7,5,2019-07-05,52,open-source
2.6,admin,2019,7,5,2019-07-05,52,others
